"event.id","animalID","timestamp","location.long","location.lat"
11900,2,2009-03-18 13:42:00,15.7652676128254,-19.1998016927092
11901,2,2009-03-18 14:42:00,15.7656561537055,-19.1982547687495
11902,2,2009-03-18 15:42:00,15.7689703022429,-19.1897010752544
11903,2,2009-03-18 16:42:00,15.7697852353441,-19.1884324975823
11904,2,2009-03-18 17:42:00,15.7720647819177,-19.1916310012678
11905,2,2009-03-18 18:42:00,15.7706683997402,-19.1952877609831
11906,2,2009-03-18 19:42:00,15.7691559170887,-19.2030386889221
11907,2,2009-03-18 20:42:00,15.7681162172594,-19.2048775272104
11908,2,2009-03-18 21:42:00,15.7649595261903,-19.2045563624398
11909,2,2009-03-18 22:42:00,15.7614846495564,-19.209089255161
11910,2,2009-03-18 23:42:00,15.7598988874388,-19.2103248481952
11911,2,2009-03-19 00:42:00,15.7610516721624,-19.2107086497626
11912,2,2009-03-19 01:42:00,15.7610687113109,-19.2106905053093
11913,2,2009-03-19 02:42:00,15.7610088298203,-19.2109076383605
11914,2,2009-03-19 03:42:00,15.760917095038,-19.2108176507256
11915,2,2009-03-19 04:42:00,15.7585069877278,-19.2113156307912
11916,2,2009-03-19 05:42:00,15.7601102997558,-19.2097546498548
11917,2,2009-03-19 06:42:00,15.7664591335782,-19.2143098892836
11918,2,2009-03-19 07:42:00,15.7733171646368,-19.2196579876529
11919,2,2009-03-19 08:42:00,15.7776110858728,-19.2187903525855
11920,2,2009-03-19 09:42:00,15.7842752042854,-19.2186444692799
11921,2,2009-03-19 10:42:00,15.7887333377104,-19.2181192713066
11922,2,2009-03-19 11:42:00,15.7885723798413,-19.2222678529972
11923,2,2009-03-19 12:42:00,15.780571453387,-19.2232058001802
11924,2,2009-03-19 13:42:00,15.7764236290788,-19.2221841942419
11925,2,2009-03-19 14:42:00,15.7702222390505,-19.2220386731059
11926,2,2009-03-19 15:42:00,15.7636757483692,-19.2297654607629
11927,2,2009-03-19 16:42:00,15.7574859759965,-19.243418709675
11928,2,2009-03-19 17:42:00,15.751077402803,-19.232203291583
11929,2,2009-03-19 18:42:00,15.7562746255684,-19.2269676434387
11930,2,2009-03-19 19:42:00,15.7565228401531,-19.2248700707362
11931,2,2009-03-19 20:42:00,15.7615682819435,-19.2264215720684
11932,2,2009-03-19 21:42:00,15.7730254399208,-19.2347778094083
11933,2,2009-03-19 22:42:00,15.7774528421759,-19.2324727523198
11934,2,2009-03-19 23:42:00,15.7798674808132,-19.2278446793255
11935,2,2009-03-20 00:42:00,15.7808071473869,-19.2269821795321
11936,2,2009-03-20 01:42:00,15.7808581228753,-19.2270994406278
11937,2,2009-03-20 02:42:00,15.7808850162915,-19.227153546775
11938,2,2009-03-20 03:42:00,15.7808867908485,-19.227126428805
11939,2,2009-03-20 04:42:00,15.7808687582931,-19.2271355424893
11940,2,2009-03-20 05:42:00,15.7786479719427,-19.2218132808546
11941,2,2009-03-20 06:42:00,15.7740112131332,-19.2226191333746
11942,2,2009-03-20 07:42:00,15.7786387513204,-19.2162195328138
11943,2,2009-03-20 08:42:00,15.7874629825368,-19.2076510797565
11944,2,2009-03-20 09:42:00,15.7798300648343,-19.2053883576451
11945,2,2009-03-20 10:42:00,15.7752182944618,-19.2144718550978
11946,2,2009-03-20 11:42:00,15.7716194713786,-19.2083239243659
11947,2,2009-03-20 12:42:00,15.7652769649354,-19.2007957075619
11948,2,2009-03-20 13:42:00,15.7648916992486,-19.1962608134558
11949,2,2009-03-20 14:42:00,15.7640359719084,-19.1936527276229
11950,2,2009-03-20 15:42:00,15.7646728583812,-19.1925385396307
11951,2,2009-03-20 16:42:00,15.7658348221427,-19.1910245362815
11952,2,2009-03-20 17:42:00,15.7597817020462,-19.1918449515905
11953,2,2009-03-20 18:42:00,15.759389013158,-19.196229459264
11954,2,2009-03-20 19:42:00,15.7639498574249,-19.2028164599911
11955,2,2009-03-20 20:42:00,15.763340881591,-19.2093707134194
11956,2,2009-03-20 21:42:00,15.7627053565067,-19.2112078391551
11957,2,2009-03-20 22:42:00,15.7630058405189,-19.2161316686177
11958,2,2009-03-20 23:42:00,15.7653953773327,-19.2159048189852
11959,2,2009-03-21 00:42:00,15.764899640014,-19.2167021307889
11960,2,2009-03-21 01:42:00,15.7647542807728,-19.2179769316573
11961,2,2009-03-21 02:42:00,15.7657122456574,-19.2192109771613
11962,2,2009-03-21 03:42:00,15.7657037677773,-19.2192290862617
11963,2,2009-03-21 04:42:00,15.7656703890259,-19.2192111520879
11964,2,2009-03-21 05:42:00,15.7679281698746,-19.2180540251748
11965,2,2009-03-21 06:42:00,15.7722343860395,-19.2147284480138
11966,2,2009-03-21 07:42:00,15.7726026671136,-19.2123140624836
11967,2,2009-03-21 08:42:00,15.7751849444343,-19.204513411708
11968,2,2009-03-21 09:42:00,15.7829897158713,-19.1962748090146
11969,2,2009-03-21 10:42:00,15.7808425447961,-19.1879248907667
11970,2,2009-03-21 11:42:00,15.7748515782856,-19.1851127195655
11971,2,2009-03-21 12:42:00,15.7709566754122,-19.1926477892074
11972,2,2009-03-21 13:42:00,15.7641114423365,-19.2009361210399
11973,2,2009-03-21 14:42:00,15.7670824235599,-19.211072093151
11974,2,2009-03-21 15:42:00,15.7647786511699,-19.2164586411641
11975,2,2009-03-21 16:42:00,15.759301577198,-19.2178007986297
11976,2,2009-03-21 17:42:00,15.7589912837132,-19.220043222011
11977,2,2009-03-21 18:42:00,15.7618001771379,-19.2218298949202
11978,2,2009-03-21 19:42:00,15.7618914322174,-19.2222271362953
11979,2,2009-03-21 20:42:00,15.7640748706771,-19.2255526336293
11980,2,2009-03-21 21:42:00,15.7694166992126,-19.2237229075776
11981,2,2009-03-21 22:42:00,15.7656619444045,-19.2243712184752
11982,2,2009-03-21 23:42:00,15.7661787111297,-19.2207181781726
11983,2,2009-03-22 00:42:00,15.7675313250117,-19.2225289190334
11984,2,2009-03-22 01:42:00,15.7704563712834,-19.2228781131383
11985,2,2009-03-22 02:42:00,15.7704902567425,-19.2230044861376
11986,2,2009-03-22 03:42:00,15.7705410551841,-19.2230856038725
11987,2,2009-03-22 04:42:00,15.770506639592,-19.2230496013432
11988,2,2009-03-22 05:42:00,15.7701786452357,-19.2190115197656
11989,2,2009-03-22 06:42:00,15.7707206496399,-19.2163072291173
11990,2,2009-03-22 07:42:00,15.7687250298703,-19.210206711437
11991,2,2009-03-22 08:42:00,15.7642198771224,-19.2009356691371
11992,2,2009-03-22 09:42:00,15.7728320128933,-19.1993000523402
11993,2,2009-03-22 10:42:00,15.7736922530465,-19.1989710986036
11994,2,2009-03-22 11:42:00,15.7701083941489,-19.1949286392164
11995,2,2009-03-22 12:42:00,15.7720040408165,-19.1941073536511
11996,2,2009-03-22 13:42:00,15.7651384072914,-19.2004528853571
11997,2,2009-03-22 14:42:00,15.7626234698053,-19.2149042497266
11998,2,2009-03-22 15:42:00,15.7637066485813,-19.219363937575
11999,2,2009-03-22 16:42:00,15.7620046067273,-19.2187113350466
12000,2,2009-03-22 17:42:00,15.756122308036,-19.2194586529449
12001,2,2009-03-22 18:42:00,15.7561689675553,-19.2180125642662
12002,2,2009-03-22 19:42:00,15.7559767156672,-19.2202816070867
12003,2,2009-03-22 20:42:00,15.7610204332453,-19.2231434774279
12004,2,2009-03-22 21:42:00,15.7625419626817,-19.2211580827862
12005,2,2009-03-22 22:42:00,15.7656959782708,-19.2235035405402
12006,2,2009-03-22 23:42:00,15.769534587196,-19.2232976816442
12007,2,2009-03-23 00:42:00,15.7704799608436,-19.223040676734
12008,2,2009-03-23 01:42:00,15.7751076988629,-19.2237531358642
12009,2,2009-03-23 02:42:00,15.7791556958333,-19.2237721095571
12010,2,2009-03-23 03:42:00,15.779114832086,-19.2237813201755
12011,2,2009-03-23 04:42:00,15.7791556106376,-19.2237540363045
12012,2,2009-03-23 05:42:00,15.7829316219552,-19.218370074595
12013,2,2009-03-23 06:42:00,15.7874768206343,-19.2075606522198
12014,2,2009-03-23 07:42:00,15.7832334749339,-19.2019579307298
12015,2,2009-03-23 08:42:00,15.7787173139226,-19.2011819257944
12016,2,2009-03-23 09:42:00,15.7748854621743,-19.1988576183826
12017,2,2009-03-23 10:42:00,15.7768657989302,-19.1964183305404
12018,2,2009-03-23 11:42:00,15.7861836440376,-19.194851400987
12019,2,2009-03-23 12:42:00,15.7794416276882,-19.1950157289452
12020,2,2009-03-23 13:42:00,15.7727526755046,-19.1959567545683
12021,2,2009-03-23 14:42:00,15.7654761710819,-19.1920381617256
12022,2,2009-03-23 15:42:00,15.7622048652609,-19.1938320463289
12023,2,2009-03-23 16:42:00,15.7656516958829,-19.1845368316692
12024,2,2009-03-23 17:42:00,15.7751155317942,-19.1791201701521
12025,2,2009-03-23 18:42:00,15.7830621744256,-19.1786074853027
12026,2,2009-03-23 19:42:00,15.7860426774975,-19.1873966226175
12027,2,2009-03-23 20:42:00,15.7881362202303,-19.1908216351215
12028,2,2009-03-23 21:42:00,15.7893862848931,-19.2022478329107
12029,2,2009-03-23 22:42:00,15.7868002498077,-19.2105095571092
12030,2,2009-03-23 23:42:00,15.7854971568484,-19.2151419917004
12031,2,2009-03-24 00:42:00,15.7851921736167,-19.2168241444567
12032,2,2009-03-24 01:42:00,15.786205305877,-19.2172264562894
12033,2,2009-03-24 02:42:00,15.7863102035278,-19.2172802269755
12034,2,2009-03-24 03:42:00,15.7864070183071,-19.2172346274742
12035,2,2009-03-24 04:42:00,15.7863889011801,-19.2172256684286
12036,2,2009-03-24 05:42:00,15.7870291114935,-19.2170241100485
12037,2,2009-03-24 06:42:00,15.7913041583342,-19.2172135440341
12038,2,2009-03-24 07:42:00,15.7932914029969,-19.2136444552767
12039,2,2009-03-24 08:42:00,15.7947893447408,-19.2086315815585
12040,2,2009-03-24 09:42:00,15.7921914966002,-19.2012778326286
12041,2,2009-03-24 10:42:00,15.7867209309092,-19.1996295750746
12042,2,2009-03-24 11:42:00,15.7831945191597,-19.2019671339548
12043,2,2009-03-24 12:42:00,15.7836781354601,-19.1962266845167
12044,2,2009-03-24 13:42:00,15.7848123832368,-19.1818713459632
12045,2,2009-03-24 14:42:00,15.7790764186927,-19.1727776021925
12046,2,2009-03-24 15:42:00,15.7964383526553,-19.1677961061234
12047,2,2009-03-24 16:42:00,15.7893251792994,-19.1612751052944
